Navn       Per Dato     Tid  Kjøp     Salg     Omsatt   Endring Volum
Bank       D   14.11.95 0946                      60,99                 32
Bank       D   14.11.95 1006                      60,99                163
KM94       D   14.11.95 1501   100,45   100,53                    10000000
KM95       D   14.11.95 0946   103,31   103,45                            
KM95       D   14.11.95 1035   103,35   103,45                            
KM95       D   14.11.95 1050   103,35   103,49                            
KM95       D   14.11.95 1202   103,31   103,49                            
KM95       D   14.11.95 1347   103,31   103,45                            
KM95       D   14.11.95 1400   103,31   103,49                            
KM95       D   14.11.95 1447   103,31   103,49                    10000000
KM95       D   14.11.95 1501   103,31   103,45                    10000000
KM97       D   14.11.95 0946   100,10   100,20                     5000000
KM97       D   14.11.95 1147   100,10   100,19                     5000000
KM97       D   14.11.95 1417   100,09   100,19                     5000000
KM98       D   14.11.95 0946    92,35    92,60                            
KM98       D   14.11.95 1301    92,35    92,60                    10000000
KM98       D   14.11.95 1417    92,41    92,65                    10000000
KM98       D   14.11.95 1431    92,60    92,74                    10000000
KM98       D   14.11.95 1447    92,61    92,80                    20000000
KM98       D   14.11.95 1501    92,60    92,80                    20000000
S459       D   14.11.95 0956   101,25   101,29                    30000000
S459       D   14.11.95 1050   101,25   101,29                    30400000
S459       D   14.11.95 1332   101,25   101,29                    40400000
S459       D   14.11.95 1432   101,26   101,29                    40400000
S462       D   14.11.95 0956   109,22   109,27                    78000000
S462       D   14.11.95 1006   109,24   109,27   109,26          198000000
S462       D   14.11.95 1021   109,24   109,27   109,26          438000000
S462       D   14.11.95 1036   109,25   109,27   109,26          577000000
S462       D   14.11.95 1050   109,24   109,26   109,25          587000000
S462       D   14.11.95 1104   109,24   109,26   109,25          657000000
S462       D   14.11.95 1119   109,24   109,27   109,25          687000000
S462       D   14.11.95 1203   109,24   109,26   109,24          757000000
S462       D   14.11.95 1217   109,23   109,25   109,24          757000000
S462       D   14.11.95 1232   109,23   109,25   109,24          767000000
S462       D   14.11.95 1247   109,23   109,25   109,23          787000000
S462       D   14.11.95 1301   109,23   109,25   109,25          792000000
S462       D   14.11.95 1317   109,23   109,25   109,25          907000000
S462       D   14.11.95 1332   109,23   109,25   109,25          927000000
S462       D   14.11.95 1347   109,22   109,26   109,24          932000000
S462       D   14.11.95 1402   109,24   109,26   109,24          972000000
S462       D   14.11.95 1417   109,24   109,26   109,26          997000000
S462       D   14.11.95 1447   109,25   109,27   109,25         1029000000
S462       D   14.11.95 1501   109,24   109,27   109,25         1039000000
S463       D   14.11.95 0956   116,47   116,53   116,53          898000000
S463       D   14.11.95 1006   116,48   116,54   116,50         1024000000
S463       D   14.11.95 1021   116,48   116,54   116,50         1074000000
S463       D   14.11.95 1036   116,48   116,54   116,50         1137000000
S463       D   14.11.95 1050   116,48   116,54   116,50         1202000000
S463       D   14.11.95 1104   116,49   116,53   116,50         1202000000
S463       D   14.11.95 1119   116,49   116,53   116,50         1222000000
S463       D   14.11.95 1148   116,49   116,55   116,53         1232000000
S463       D   14.11.95 1203   116,49   116,55   116,53         1257000000
S463       D   14.11.95 1217   116,49   116,54   116,53         1257000000
S463       D   14.11.95 1247   116,50   116,54   116,53         1277000000
S463       D   14.11.95 1301   116,51   116,55   116,54         1312000000
S463       D   14.11.95 1317   116,51   116,55   116,54         1417000000
S463       D   14.11.95 1332   116,51   116,56   116,53         1472000000
S463       D   14.11.95 1347   116,51   116,60   116,53         1472000000
S463       D   14.11.95 1402   116,52   116,60   116,53         1532000000
S463       D   14.11.95 1417   116,54   116,61   116,65         1627000000
S463       D   14.11.95 1430   116,53   116,61   116,65         1627000000
S463       D   14.11.95 1432   116,55   116,63   116,60         1637000000
S463       D   14.11.95 1447   116,54   116,62   116,60         1702000000
S463       D   14.11.95 1501   116,53   116,55   116,53         1852000000
S465       D   14.11.95 0956    93,49    93,55    93,45          707000000
S465       D   14.11.95 1006    93,50    93,55    93,45          707000000
S465       D   14.11.95 1021    93,50    93,55    93,45          763000000
S465       D   14.11.95 1036    93,51    93,55    93,51         1552000000
S465       D   14.11.95 1050    93,51    93,55    93,51         1554000000
S465       D   14.11.95 1104    93,51    93,54    93,51         1699000000
S465       D   14.11.95 1148    93,51    93,54    93,53         1709000000
S465       D   14.11.95 1203    93,51    93,54    93,52         1749000000
S465       D   14.11.95 1217    93,52    93,54    93,52         1749000000
S465       D   14.11.95 1232    93,52    93,54    93,52         1799000000
S465       D   14.11.95 1301    93,53    93,57    93,54         1918000000
S465       D   14.11.95 1317    93,53    93,57    93,54         1933000000
S465       D   14.11.95 1332    93,53    93,59    93,55         1948000000
S465       D   14.11.95 1347    93,54    93,57    93,55         1958000000
S465       D   14.11.95 1402    93,55    93,60    93,57         1965000000
S465       D   14.11.95 1417    93,57    93,64    93,64         1980000000
S465       D   14.11.95 1432    93,58    93,64    93,64         1980000000
S465       D   14.11.95 1447    93,55    93,63    93,58         2020000000
S465       D   14.11.95 1501    93,55    93,60    93,58         2100000000
KW11       D   14.11.95 0946   103,10   103,20                            
KW11       D   14.11.95 1347   103,10   103,15                            
KW11       D   14.11.95 1431   103,10   103,14                            
KW11       D   14.11.95 1501   103,10   103,20                            
KW16       D   14.11.95 0946   100,75   100,90                            
KW18       D   14.11.95 1231   104,60   104,70                            
KW18       D   14.11.95 1331   104,59   104,70                            
KW19       D   14.11.95 0946   112,40   112,55                            
KW19       D   14.11.95 1133   112,40   112,54                            
KW19       D   14.11.95 1347   112,40   112,54                   110000000
KW19       D   14.11.95 1417   112,42   112,50                   110000000
KW19       D   14.11.95 1431   112,40   112,55                   110000000
KW19       D   14.11.95 1447   112,45   112,59                   145000000
KW19       D   14.11.95 1501   112,45   112,50                   145000000
KX40       D   14.11.95 0946   100,15   100,18                            
KX37       D   14.11.95 1005   106,10   106,18   106,10           20000000
KX37       D   14.11.95 1050   106,10   106,18   106,10           30000000
KX37       D   14.11.95 1501   106,10   106,18   106,10           35000000
KX41       D   14.11.95 0946    99,75    99,85                            
KX41       D   14.11.95 1118    99,77    99,85                            
KX41       D   14.11.95 1202    99,77    99,85                    30000000
KX41       D   14.11.95 1400    99,77    99,85    99,82           45000000
KX41       D   14.11.95 1501    99,78    99,85    99,82           50000000
