602058	"Landsorganisasjonen i Norge distr.kont."	" (2300)"	"Pb. 395"	2301	""	""	        
602059	"Fremskrittspartiets Fylkeskontor"	"Tordenskjolds g 13 /15"	""	2800	""	""	        
602060	"ùSTLANDSMEIERIET A/L"	""	""	2670	""	""	        
602061	"Blomsterhjõrnet"	"Gamle Trysilv. 3"	""	2400	""	""	        
602062	"Hõytrykkservice, A C O Industrikjemikali"	"Sõbakkv. 77"	""	2400	""	""	        
602063	"ùstlandskonsult A/S"	"Storhamarg. 32"	""	2300	""	""	        
602064	"Einunndalsvegen"	"Moskaret"	""	2582	""	""	        
602065	"Turistinformasjon Elverum"	"Gamle Trysilv. 1 (2400)"	"Pb. 327"	2401	""	"O"	        
602066	"Veterinërkontoret i Biri"	"Sentrum"	""	2820	""	""	        
602067	"ùstlandsmeieriet ùystre Slidre"	""	""	2940	""	""	        
602068	"Ruteinformasjon"	""	""	2830	""	""	        
602069	"Bilpleiespesialisten , Nye"	"GaukÜsv. 9"	""	2200	""	""	        
602070	"Arbeiderbevegelsens Folkehõgskole"	""	""	2390	""	"O"	        
602071	"Jernbanekiosken"	""	""	2750	""	""	        
602072	"Turistinformasjon Finnetunet"	""	""	2256	""	"O"	        
602073	"Brannvernutstyr A/S"	"Vestbyv. 23"	""	2830	""	""	        
602074	"Kreditorforeningen i Hedmark"	"Jonas Lies g 2"	""	2200	""	""	        
602075	"MAXBO Lõvenskiold"	"Glassverkveien"	""	3520	""	""	19950720
602076	"Tannhelsetjenesten"	""	""	2420	""	"O"	        
602077	"Underholdningsautomater A/S"	""	""	2900	""	""	        
602078	"Fellesforbundet i Oppland"	"Nyv. (2834)"	"Pb. 55"	2834	""	""	        
602079	"DISTRIKTSVETERINíREN I TYNSET"	""	""	2500	""	"O"	        
602080	"Funksjonshemmedes Felles organisasjon F"	"Trondhjemsv. 5 (2800)"	"Pb. 446"	2801	""	""	        
602081	"Arbeidskontoret for Land"	"Storg. 20"	""	2870	""	"O"	        
602082	"Treteknikksenteret i Ringebu A/S"	"Jernbaneg. 4"	""	2630	""	""	        
602083	"Treningssentret"	"Storg. 133"	""	2390	""	""	        
602084	"Trondhjemsveien 19/21 Borettslaget"	"Trondhjemsv. 19 D"	""	2800	""	""	        
602085	"Ruteinformasjon"	""	""	2647	""	""	        
602086	"Sentralfiskeanlegget"	"Snerta"	""	2440	""	""	        
602087	"Ruteinformasjon"	""	""	2686	""	""	        
602088	"Begnavassdragets Regulering"	""	""	2940	""	""	        
602089	"Andaktstelefonen"	"ùvre Torvg. 24"	""	2800	""	""	        
602090	"Landsforeningen for bygg og anlegg Hedma"	"Mjõssentret Sõr"	""	2390	""	""	        
602091	"RegnskapsRevisjon A/S"	"Storhamarg. 34"	""	2300	""	""	        
602092	"Prestrudsenteret"	"Jõnsrudv. 22"	""	2300	""	"O"	        
602093	"Gaveforsyningen Sentrum"	"Valdresv."	""	2900	""	""	        
602094	"Produsenttjenesten ùstlandsmeieriet"	" (2930)"	"Pb. 23"	2960	""	""	        
602095	"Industriservice"	"ùstreg. 21"	""	2300	""	""	        
602096	"ùkonomisenteret A/S"	"Vindheiav. 9 (2400)"	"Pb. 249"	2401	""	""	        
602097	"Bedriftshelsetjeneste A/S"	"Tomteg. 11"	""	2500	""	""	        
602098	"Rutebilstasjonen"	""	""	2580	""	""	        
602099	"ùstlandsforskning"	"Grõnneg. 81"	""	2300	""	"O"	        
602100	"Kolonialgrossistene A/S Asko Brumunddal"	""	""	2380	""	""	        
602101	"Fabrikkutsalget"	"Furnesv."	""	2380	""	""	        
602102	"ùstlandsmeieriet Felleskjerningen"	""	""	2635	""	""	        
602103	"Gjeddevasskoiene leirskolested"	""	""	2123	""	""	        
602104	"Trailertransport"	""	""	2856	""	""	        
602105	"DISTRIKTSVETERINíREN I Elverum"	"Gerh Munthes v 8"	""	2400	""	"O"	        
602106	"Gjõvikterminalen A/S"	"Rambekkv. 3 (2800)"	"Pb. 348"	2801	""	""	        
602107	"Veterinërkontoret i Solõr"	"Industriv. 1"	""	2270	""	""	        
602108	"Landsforeningen for Hjerte- og Lungesyke"	"Kirkeg. 3"	""	2300	""	""	        
602109	"Ruteinformasjon"	""	""	2870	""	""	        
602110	"Fagopplëringskontoret i Hedmark"	"Seminar g 1"	""	2300	""	""	19950705
602111	"RevisjonsbyrÜet KÜre Viken"	"Storg. 8"	""	2800	""	""	        
602112	"Brattstõlheisen"	""	""	2923	""	""	        
602113	"Blomstersentret"	""	""	2330	""	""	        
602114	"Trappemontering"	"Olstad"	""	2310	""	""	        
602115	"Olstappenreguleringen"	""	""	2643	""	""	        
602116	"Lakkeringsindustri A/S"	"Korsmoengen"	""	2100	""	""	        
602117	"Sparebanken NOR / Ringsaker"	""	""	2390	""	""	19950509
602118	"Flykningekontoret Hybelbygg"	""	""	2640	""	""	        
602119	"Ruteinformasjon"	""	""	2940	""	""	        
602120	"Folkeuniversitetet i Lõten og Stange"	"Grinderv. 40"	""	2340	""	""	        
602121	"Norddalsarkivet"	""	""	2680	""	""	        
602122	"Flysikringstjenesten Vardal VOR-stasjon"	"Bergsvarden"	""	2800	""	""	        
602123	"Arbeidskontoret for Hadeland"	"Smietorget"	""	2750	""	"O"	        
602124	"Almenningshytta"	"Skjerva"	""	2730	""	""	        
602125	"Drammensdistriktets Skogeierforening"	""	""	2860	""	""	        
602126	"Dokka BegravelsesbyrÜ Grethe og Asle Rud"	"BÜrliv. 66"	""	2870	""	""	        
602127	"Byggadministrasjon A/S"	""	""	2730	""	""	        
602128	"Studentsamskipnaden i Hedmark"	"Kronborgv. 2 (2300)"	"Pb. 540"	2301	""	""	        
602129	"BegravelsesbyrÜet for Stangebygdene"	""	""	0	""	""	        
602130	"Drammensdistriktets Skogeierforening"	""	""	2900	""	""	        
602131	"Elektrofagmannen A/S"	"Vangsv. 121"	""	2300	""	""	        
602132	"Ruteinformasjon"	""	""	2640	""	""	        
602133	"Servicesenteret for Radio og TV A/S"	"Vangsv. 121"	""	2300	""	""	        
602134	"Slette Jan AS"	"Trondhjemsv. 45 A"	""	2800	""	""	        
602135	"Skogstransporten"	""	""	2265	""	""	        
602136	"Hamarkameratene"	"Bakkeg. 2"	""	2300	""	""	        
602137	"Produsenttjenesten i Valdres"	""	""	2960	""	""	        
602138	"Ruteinformasjon"	""	""	2665	""	""	        
602139	"Drammensdistriktets Skogeierforening"	""	""	2730	""	""	        
602140	"Ruteinformasjon"	""	""	2890	""	""	        
602141	"Pettersen, ège"	"Jõnsbergv. 71"	""	2344	""	""	        
602142	"Tannhelsetjenesten"	""	""	2100	""	"O"	        
602143	"Folkeuniversitetet avd Oppland"	"Bjõrnsons g 2"	""	2800	""	""	        
602144	"Gjõvik Vognmannsforretning A/S"	"Fauchalds g 13"	""	2800	""	""	        
602145	"Vestoppland folkehõgskule"	""	""	2760	""	"O"	        
602146	"Fellesforbundet"	"Torgg. 91"	""	2300	""	""	        
602147	"Radiatorservice"	"OlrudgÜrden"	""	2400	""	""	        
602148	"Arbeidssamvirke Nord-Gudbrandsdal"	"Skansen 16"	""	2670	""	""	        
602149	"Tannhelsetjenesten"	""	""	2100	""	"O"	        
602150	"Skumplastsenteret Teppehallen"	"Welhavens g 1"	""	2800	""	""	        
602151	"ùstlandsmeieriet Lesja A/L"	""	""	2665	""	""	        
602152	"Fallskjermseksjonens Rikssenter"	"ù íra"	""	2460	""	""	        
602153	"Studentsamskipnaden i Oppland"	"Berghusv. 14 (2800)"	"Pb. 1004 SKURVA"	2601	""	""	        
602154	"ùkonomiassistanse"	" (2826)"	"Pb. 3"	2826	""	""	        
602155	"OvervÜkningsbyrÜet"	""	""	2270	""	""	        
602156	"Bilskadekomiteen"	""	""	2770	""	""	        
602157	"Bilsenteret Hamar A/S"	"Birkebeinerv. 12"	""	2300	""	""	        
602158	"Diakonistiftelsen Rõysum"	""	""	2770	""	""	        
602159	"Transportsentralen A/L"	"MÜrv. 4"	""	2200	""	""	        
602160	"ùstlandsmeieriet"	""	""	2975	""	""	19951005
602161	"Jernbaneplassens Frukt og Tobakk A/S"	"Parkg. 12"	""	2300	""	""	        
602162	"Kjõkkenkonsulenten"	""	""	2260	""	""	        
602163	"Verktõygrossisten A/S"	"Trevatn"	""	2840	""	""	        
602164	"Sykehusapoteket"	""	""	2800	""	""	        
602165	"Revisjonsfirmaet Karstein Rõv"	"Hunnsv. 5"	""	2800	""	""	        
602166	"DISTRIKTSVETERINíREN I OS"	""	""	2550	""	"O"	        
602167	"Arkitektkontoret Annar Bëkken"	"Frõyslandsv. 23"	""	2830	""	""	        
602168	"Vassjõ Bygg ANS"	"Breidablikk"	""	2857	""	""	        
602169	"Junico Import"	"Nordstrand"	""	2740	""	""	        
602170	"Statoil Service"	""	""	2750	""	""	        
602171	"Musikkproduksjon AS"	"Strandv."	""	2100	""	""	        
602172	"Profileringsprodukter A/S"	"Munkedamsv. 3"	""	2400	""	""	        
602173	"Gjõvik Postkontor"	""	""	2800	""	""	19950609
602174	"Nordvestgruppen A/S"	"Medialandsby Hafjell"	""	2636	""	""	        
602175	"ùstlandsmeieriet AL Produsenttjenesten"	"Hamarv. 5"	""	2400	""	""	        
602176	"Solbergutsalget"	"Grindalsv. 16"	""	2400	""	""	        
602177	"Maskinentreprenõrenes Forbund 2. distrik"	""	""	2390	""	""	        
602178	"Drammensvassdragets TõmmermÜling"	""	""	2770	""	""	        
602179	"Elstrõm Biri AS"	"Skogro (2820)"	"Pb. 53"	2820	""	""	        
602180	"Nye ScanPlant"	"SkansgÜrden"	""	2200	""	""	        
602181	"Blomsterhjõrnet G B Solberg"	"Kaffeg. 23"	""	2270	""	""	        
602182	"Kjõkkenfornyeren Terje Vold"	""	""	2660	""	""	        
602183	"Manillasalongen"	""	""	2660	""	""	        
602184	"BEGRAVELSESBYRèENE GJùVIK OG TROSTRUD A/"	"Bõverbru"	""	2846	""	""	        
602185	"BEGRAVELSESBYRèENE GJùVIK OG TROSTRUD A/"	"Joh Sverdrups g 3 A"	""	2800	""	""	        
602186	"Industrielektro A/S"	""	""	2210	""	""	        
602187	"Turneorganisasjon for Hedmark"	" (0000)"	"Pb. 3071"	2301	""	""	        
602188	"Service-verkstedet"	"Ingeberg"	""	2323	""	""	        
602189	"Markedsõkonomisk studentersamfunn-Gjõvik"	"Teknologiv. 6"	""	2800	""	""	        
602190	"Betongtransport A/S"	"Slemsrudv. 5"	""	2324	""	""	        
602191	"Fotballresultater (Origo Bedriftsutvikli"	""	""	2600	""	""	        
602192	"ùstlandsmeieriet A/L - Veiledningstjenes"	""	""	2580	""	""	        
602193	"Industritjenester AS"	""	""	2847	""	""	        
602194	"Kontorleverandõren Hamar AS"	"Furnesv. 81"	""	2300	""	""	19950801
602195	"Jernbanepersonalets Forsikring"	"Bregnev. 23"	""	2200	""	""	        
602196	"Fremskrittspartiets Ungdom Oppland"	"Tordenskjolds g 13"	""	2800	""	""	        
602197	"Raufjellsameiet Beitelag"	""	""	2460	""	""	        
602198	"Automasjonsdesign, Morten Johansson"	""	""	2754	""	""	        
602199	"Naturvernforbundet i Hedmark"	"Solõrv. 151"	""	2400	""	""	        
602200	"Electrolux Butikk og Serviceverksted"	"Grõnneg. 102"	""	2300	""	""	        
602201	"Sagbruksteknikk"	"Lensm Jahnsens v 2"	""	2200	""	""	        
602202	"Fremskrittspartiet"	""	""	0	""	""	        
602203	"Isola A/S div. Salg"	""	""	2300	""	""	        
602204	"Hadelandsgarden Vestre Gamkinn"	""	""	2750	""	""	        
602205	"Landsforeningen til stõtte ved krybbedõd"	"Arvesens v 33"	""	2300	""	""	        
602206	"Elektrikerservice A/S"	"Tollefsrud"	""	2210	""	""	        
602207	"Montasjeservice"	""	""	0	""	""	        
602208	"Produsenttjenesten"	""	""	0	""	""	        
602209	"Produsenttjenesten"	""	""	2500	""	""	        
602210	"ùstlandsmeieriet Produsenttjenesten"	"Veensberg"	""	2340	""	""	        
602211	"ùstlandsgruppen"	"Storhamarg. 21"	""	2300	""	""	        
602212	"Systemetikettering A/S"	"Grõnnmyrv. 8"	""	2400	""	""	        
602213	"Rammeverkstedet pÜ Biri G Stenberg"	"Solheim"	""	2820	""	""	        
602214	"Revisorsenteret"	"Storv. 21"	""	2420	""	""	        
602215	"Containerservice -Hadeland"	""	""	2770	""	""	        
602216	"Frivillighetssentralen"	""	""	2580	""	""	        
602217	"Meieriprosjektet - Prosjektleder"	""	""	2310	""	""	        
602218	"DISTRIKTSVETERINíR VAKTTFN"	""	""	2660	""	"O"	        
602219	"Bygdeturismeprosjektet Nord-Gudbrandsdal"	""	""	2680	""	""	        
602220	"Premieprodukter"	""	""	2824	""	""	        
602221	"Bedriftshelsetjenesten, Hedemarken offen"	"Parkg. 24"	""	2300	""	""	        
602222	"Bruktterminalen"	""	""	2390	""	""	        
602223	"HIAS Hedmarken Internasjonale VAR-Selskap"	"Vangsv. 143"	""	2300	""	""	19951212
602224	"Aluminiumbearbeiding AS"	"Grensev. N"	""	2230	""	""	        
602225	"Drammensvassdragets tõmmermÜling"	"Begna Bruk"	""	2937	""	""	        
602226	"Korsbrekke & Lorck A/S Lillehammer Pukkv"	""	""	2610	""	""	        
602227	"Skarnes Lekeland"	"Slobroen"	""	2100	""	""	        
602228	"Voksenopplëringen"	""	""	2870	""	""	        
602229	"Landsforeningen for Kvinner med Bekkenlõ"	"Kauffeldts pl 1"	""	2800	""	""	        
602230	"BEGRAVELSESBYRèENE GJùVIK OG TROSTRUD A/"	""	""	2846	""	""	        
602231	"Hammerstadmarka Vel"	""	""	2310	""	""	        
602232	"Raufoss Idrettslag"	""	""	2830	""	""	        
602233	"Landbrukssystemer"	""	""	2324	""	""	        
602234	"Mõbelkomponenten A/S"	""	""	2320	""	""	        
602235	"ùstlandsmeieriet A/L Tolga"	""	""	2540	""	""	        
602236	"Sparebanken NOR / Brumundal"	""	""	2360	""	""	19950509
602237	"Barneparkeringen"	"Kirkev. 22"	""	2400	""	"O"	        
602238	"Drosjeholdeplassen Fagernes"	""	""	2900	""	""	        
602239	"Drosjesentralen i Sõr-Fron"	""	""	2647	""	""	        
602240	"Livsforsikringsselskapet Gjensidige"	""	""	2900	""	""	        
602241	"ùstlandsmeieriet A/L"	""	""	2560	""	""	        
602242	"ùstlandsmeieriet A/L Hamar"	"Vangsv. 185 (2300)"	"Pb. 415"	2301	""	""	        
602243	"Fabrikkutsalget Norrõna"	"Birkebeinerv. 21 (2300)"	"Pb. 492"	2301	""	""	        
602244	"Lunde Johannes"	"Brobekkveien 107"	""	580	""	""	19951019
602245	"Septikerservice V L"	""	""	2900	""	""	        
602246	"Trysilvassdragets Skogeierforening"	""	""	2420	""	""	        
602247	"Distriktsveterinëren i Lom og SkjÜk"	""	""	2686	""	"O"	        
602248	"Drammensvassdragets TõmmermÜling Gol MÜl"	" (3550)"	"Pb. 233"	3501	""	""	        
602249	"Anleggstjenester"	"Lerpev. 299"	""	3074	""	""	        
602250	"Radiosikringstjenesten"	"Dalen"	""	3160	""	""	        
602251	"Kommunalansattes Fellesorganisasjon"	"Grev Wedels g 10"	""	3111	""	""	        
602252	"Landbruksvikaren"	""	""	3536	""	""	        
602253	"Trafikksenteret Kongsberg"	"Schwabes g 1 B"	""	3600	""	""	        
602254	"Understellservice Finn Tore Helgesen"	"Hystadv. 13 A"	""	3213	""	""	        
602255	"Bilspesialisten"	"Svinevoll"	""	3178	""	""	        
602256	"Rõrleggersenteret"	"Kirkestr. 1 /3"	""	3263	""	""	        
602257	"Familievernkontoret i Vestfold"	"ùvre Langg. 46"	""	3110	""	"O"	        
602258	"Billakksenteret A/S"	"Lierstranda 138 (3400)"	"Pb. 550"	3412	""	""	        
602259	"Stillassenteret A/S"	"Solnes (3136)"	"Pb. 4"	3160	""	""	        
602260	"Arbeidsinstituttet"	"Stollv. 23"	""	3600	""	"O"	        
602261	"BÜtformidlingen Svein Eriksen"	"Bjergg. 1"	""	3210	""	""	        
602262	"Forlagstrykkeriet AS"	"ù Storg. 124"	""	3018	""	""	        
602263	"Pinsemenigheten Filadelfia"	"Bekkeg. 2"	""	3080	""	""	        
602264	"DISTRIKTSVETERINíREN I KONGSBERG"	"Gl Gomsrudv. 3 A"	""	3600	""	"O"	        
602265	"Holand Sag Brõdrene Sëterlid"	"Sukkeskogen"	""	3240	""	""	        
602266	"Landsforeningen for Hjerte- og Lungesyke"	"Nõstev. 2"	""	3010	""	""	        
602267	"Vestbanegaarden A/S"	"Konnerudg. 6"	""	3045	""	""	        
602268	"Simensen, Roar"	"Arbeiderg. 12"	""	3050	""	""	        
602269	"Butikktjenester"	"Kirkev. 103"	""	3140	""	""	        
602270	"Konnerudsenteret Frukt og Tobakk"	"Pettersvollen 3"	""	3032	""	""	        
602271	"Haslestad Jan Graving & Transport"	"Ruteig"	""	3178	""	""	        
602272	"Eriksen Terje Strand"	"Stensarmen 4"	""	3112	""	""	        
602273	"Skiltprodusenten G O Mekaniske A/S"	"Vallõy"	""	3150	""	""	19950814
602274	"ElektroGrossisten ùst A/S"	"Semslinna 17 (3170)"	"Pb. 34"	3170	""	""	        
602275	"Elektroinstallasjon A/S"	"HaugÜkerv. 8"	""	3576	""	""	        
602276	"Ekko-Rens"	"Olumstad"	""	3080	""	""	        
602277	"Fabrikkutsalget A/S"	"Konnerudg. 132 (3046)"	"Pb. 49"	3001	""	""	        
602278	"Teleelektronikk A/S"	"Spikkestadv. 95"	""	3440	""	""	        
602279	"Regnskapsservice A/S"	"Kirkeg. 20"	""	3600	""	""	        
602280	"Skumplastutsalget"	"èsv."	""	3320	""	""	        
602281	"Musikkdistribusjonen èmot"	"Holov."	""	3340	""	""	        
602282	"Pinsemenigheten Betel"	"Jordeslykkja 5 (3540)"	"Pb. 119"	3540	""	""	        
602283	"Turbilsentralen"	"Hõnefoss bru 1 B"	""	3500	""	""	        
602284	"Felleskjõpet ùstlandet avd Larvik"	"Kanalg. 10"	""	3263	""	""	        
602285	"Elektroreparatõren"	"Dyrmyrg. 23"	""	3600	""	""	        
602286	"Bakkens Planteskole A/S"	"Kirkev. 250"	""	3140	""	""	        
602287	"Arbeidskontoret i Holmestrand"	"Tordenskjolds g 5 (3080)"	"Pb. 54"	3080	""	""	19950512
602288	"Hunter's Trading A/S"	"Kobbervikdalen 71"	""	3036	""	""	        
602289	"Metallvarefabrikken Produksjon A/S"	"Hinderv. 1"	""	3224	""	""	        
602290	"BegravelsesbyrÜ, Larviks, Sletsjõe"	"Brannvaktsg. 3"	""	3256	""	""	        
602291	"BegravelsesbyrÜet Kjõndal"	"Lõvtun"	""	3280	""	""	        
602292	"Kompetansesenteret"	""	""	3576	""	""	        
602293	"Drammensdistriktets Skogeierforening"	""	""	3532	""	""	        
602294	"Thorstensen, Jõrn Storm"	"Fõynv. 21"	""	3132	""	""	        
602295	"Folkeuniversitetet Rõyken og Hurum Friun"	"Vaterlandsv. 5"	""	3470	""	""	        
602296	"Mudringsservice R F Gjersõe"	"Bakeriv. 28 (3145)"	"Pb. 115"	3145	""	""	        
602297	"Transportsentralen Sandefjord A/S"	"Rav. 140 A (3220)"	"Pb. 1016 HAUKERùD"	3201	""	""	        
602298	"Plast-Tech Drammen"	"Dõlasletta 6"	""	3408	""	""	        
602299	"Kolonialkjelleren Kristiansen & Co"	"Hestehagan 2"	""	3320	""	""	        
602300	"ùstlandskonsult A/S"	"ùvre Langg. 50"	""	3110	""	""	        
602301	"Fellesvaskeriet for sykehusene i Buskeru"	"Fossv. 1"	""	3400	""	""	        
602302	"Kopispesialisten"	"Nedre v 8 (3183)"	"Pb. 51"	3191	""	""	        
602303	"Containerutleie A/S"	"Gjellebekkstubben"	""	3420	""	""	        
602304	"Pinsemenigheten Salem"	"Hurumv. 40"	""	3474	""	""	        
602305	"Pinsemenigheten Betesda"	"Slemmestad"	""	3472	""	""	        
602306	"Samfunnsteknikk VBB A/S"	"Gamlev. 6"	""	3550	""	""	        
602307	"Drammensdistriktets Skogeierforening"	""	""	3550	""	""	        
602308	"Sjõmannsforeningen"	"Bjergg. 7"	""	3210	""	""	        
602309	"Drammensdistriktets Skogeierforening"	""	""	3080	""	""	        
602310	"Bedriftshelsetjenesten i Svelvik"	"Storg. 53"	""	3060	""	""	        
602311	"Comfortbutikken Thon & Co A/S"	"Stasjonsg."	""	3300	""	""	        
602312	"Hopplistesystem"	"Bergkrystallen 40"	""	3340	""	""	19951121
602313	"Korsettsalongen"	"Nedre Storg. 11 (3015)"	"Pb. 1138"	3001	""	""	        
602314	"Drammensdistriktets Skogeierforening"	"Foss gÜrd"	""	3400	""	""	19951126
602315	"HÜndverksenteret"	"Smidsrõdv. 45"	""	3120	""	""	        
602316	"Kommunikasjonsforlaget"	"ù Langg. 48"	""	3110	""	""	        
602317	"Kjõkkenfornyeren Larvik A/S"	"Gl Rav. 93"	""	3270	""	""	        
602318	"Instrumentering Rõr Services"	"Storg. 132"	""	3186	""	""	        
602319	"Restauranthuset A/S"	"Engene 6"	""	3015	""	""	        
602320	"Lõvli Walter F Ingeniõr A/S"	"Nedre Storg. 13"	""	3015	""	""	        
602321	"Handelskompaniet A/S"	"Storg. 40"	""	3110	""	""	        
602322	"Velferdsentralen"	"Geelmuydens g 2"	""	3182	""	""	        
602323	"Hallingdalsbruket A/L"	""	""	3580	""	""	        
602324	"ùstlandsmeieriet Ringerike A/L"	"Soknedalsv. 5"	""	3500	""	""	        
602325	"Gardinspesialisten"	"Storg. 48"	""	3182	""	""	        
602326	"Maskinistforeningen"	"Kongens g 25 -27"	""	3211	""	""	        
602327	"Arbeidskontoret for Hallingdal"	""	""	3550	""	"O"	        
602328	"Selvbyggerservice A/S"	"Kronlia"	""	3088	""	""	        
602329	"Sandefjord Kokk- og Stuertskole"	"Kirkeg. 2"	""	3211	""	"O"	        
602330	"Drammensregionens Tomteselskap A/S"	"Torgeir Vraas pl 6"	""	3044	""	""	        
602331	"Mediakompetanse A/S"	"Tunnelv. 63"	""	3080	""	""	        
602332	"Korrosjonstjeneste"	"Kilg. 5"	""	3217	""	""	        
602333	"Naturvernforbundet i Buskerud"	"èssidev."	""	3322	""	""	        
602334	"Tannhelsetjenesten"	""	""	3160	""	"O"	        
602335	"Maskinistforeningen"	"Storg. 56"	""	3110	""	""	        
602336	"Restauranthuset Venue"	"Torgg. 1"	""	3210	""	""	        
602337	"Hannevold Gartneri"	"Hofv. 6"	""	3092	""	""	        
602338	"Presterõdkrysset Borettslag"	"Nypev. 13"	""	3118	""	""	        
602339	"Tempelridderordenen R T Kong Harald"	"Jernbanealleen 32"	""	3210	""	""	        
602340	"Landsforeningen for hjerte og lungesyke"	"Baglerg. 5"	""	3111	""	""	        
602341	"Ekspresstrykkeriet"	""	""	3001	""	""	        
602342	"Strõm H A/S"	"Konnerudg. 36 (3045)"	"Pb. 2186 STRùMSù"	3003	""	""	        
602343	"Interiõrservice"	"Pukkestadv. 25"	""	3213	""	""	        
602344	"Fjellvanglokalet"	"Skjee"	""	3160	""	""	        
602345	"Gipsplatemontasje, AS"	"Neumanns g 17"	""	3044	""	""	        
602346	"Brevig Olav & Co Maskinforretning og Ver"	""	""	3628	""	""	        
602347	"Drammensdistriktets Skogeierforening"	"Nordre Sëtrev. 4"	""	3475	""	""	        
602348	"Familiebarnehagen i ù Eiker"	"Travbanev."	""	3300	""	"O"	        
602349	"Sandefjordsslakternes Engrosforretning A"	"Sprintv. 19 F"	""	3223	""	""	        
602350	"Drammensvassdragets TõmmermÜling"	"Lierstranda"	""	3400	""	""	        
602351	"G K MÜleri AB"	"SillegÜrdsedsvÑgen 4"	"67231 èrjÑng  Sverige"	0	"Steffan Gustavsson"	""	19951121
602352	"Misjonsmenigheten"	"Ferjeg. 11 (3187)"	"Pb. 121"	3191	""	""	        
602353	"Tannhjulfabrikken A/S"	"Gneisv. 12"	""	3221	""	""	        
602354	"Energibesparing A/S"	"Flaskerud (3534)"	"Pb. 93"	3500	""	""	        
602355	"Montasjeservice"	"Farmen"	""	3282	""	""	        
602356	"Administrasjonskontoret for havnearbeid"	"Hans Kiërs g 1 A"	""	3041	""	""	        
602357	"Serviceleiligheten"	"Grevinnev. 19 B"	""	3117	""	""	        
602358	"Bogstadveien Spesialklinikk"	"Industrigt. 41 7 etg."	""	357	""	""	19951017
602359	"ùkonomiPartner Vestfold A/S"	"Kongeg. 29"	""	3256	""	""	        
602360	"Evangeliesenteret Bibo"	"Bibo"	""	3178	""	""	        
602361	"Arbeiderbevegelsens Arkiv i Vestfold"	"Kong Halvdans g 2"	""	3116	""	""	        
602362	"Stentõyimportõren A/S"	"Lierstranda 82"	""	3400	""	""	19950925
602363	"Tyrifjordheimen Bo- og Behandlingssenter"	""	""	3530	""	"O"	        
602364	"Sjõmannsforbund Norsk"	"Jernbanealleen 13"	""	3210	""	""	19950323
602365	"Slottskjelleren"	"Storg. 44"	""	3182	""	""	        
602366	"Restauranthuset Birger A/S"	"Storg. 10"	""	3600	""	""	        
602367	"Serviceekspressen"	"SkÜumsvingen 9"	""	3160	""	""	        
602368	"Servicesenteret"	"Krokenv. 17 /19"	""	3500	""	""	        
602369	"Reklameatelieret A/S"	"Storg. 11"	""	3110	""	""	19950706
602370	"Vestfalk Flyservice"	"Glovelia 6"	""	3229	""	""	        
602371	"Kontaktlinseinstitutt Terje Austrheim A/"	"ù Langg. 50"	""	3110	""	""	        
602372	"Kontormaskinservice Ragnar Halden & Co"	"Nedre Storg. 56"	""	3012	""	""	        
602373	"Laagen Bedriftshelsetjeneste A/S"	"Dyrmyrg. 49"	""	3600	""	""	        
602374	"Sala Kaross A/S"	"Kjellstad (3400)"	"Pb. 529"	3412	""	""	        
602375	"Gressklipperservice ANS, Vestfold Fres-"	"Leif Weldings v 4"	""	3212	""	""	        
602376	"Elektronikkindustriens Testsenter A/S ET"	"Kapermoen 22"	""	3600	""	""	        
602377	"Industrikontroll A/S"	"Frydenlund 37"	""	3215	""	""	        
602378	"Regnskapsservice A/S"	"Kongeg. 31"	""	3256	""	""	        
602379	"Fabrikkutsalget"	"Storg. 12"	""	3600	""	""	        
602380	"ùstlandsmeieriet Nesbyen, A/L"	"Sentrumsv. 39"	""	3550	""	""	        
602381	"BegravelsesbyrÜet A/S"	"Hagemannsv. 9"	""	3080	""	""	        
602382	"Arkitektkontoret Oddmund Lia A/S"	"Kompetansesenteret"	""	3576	""	""	        
602383	"Metodistkirkens Bokhandel"	"Sentrumsv. 39"	""	3647	""	""	        
602384	"Trafikkinstituttet, A/S"	"Dronningens g 2"	""	3262	""	""	        
602385	"Fabrikkutsalget Toppolina A/S"	"Kjerraten 3"	""	3055	""	""	        
602386	"Strandpromenaden Tipp & Godt"	"Strandprom. 4"	""	3212	""	""	        
602387	"Drammensdistriktets Skogeierforening"	"Stasjonsg."	""	3300	""	""	        
602388	"Fortidsminneforeningen"	"Wergelands g 5 (3019)"	"Pb. 379"	3001	""	""	        
602389	"Aksidenstrykkeriet"	"Myntg. 9"	""	3600	""	""	        
602390	"Tregulvfornyer'n"	"Reistad"	""	3425	""	""	        
602391	"Storkjõkkenutvikling og Prosjektide"	"Sõrskogen 20"	""	3032	""	""	        
602392	"Furuspesialisten A/S"	"Hensmoen (3500)"	"Pb. 43"	3501	""	""	        
602393	"Personalkontoret"	"ù Keisemark 40 B"	""	3183	""	""	        
602394	"RegnskapsbyrÜet A/S"	"ù Storg. 37"	""	3018	""	""	        
602395	"Studentsamskipnaden i Buskerud"	"Karschesg. 3 (3600)"	"Pb. 215"	3601	""	""	        
602396	"Kuldereparatõren"	"Hogsnes"	""	3170	""	""	        
602397	"Vannsengsenteret"	"Tollbodg. 19"	""	3111	""	""	        
602398	"Snekkerkompaniet A/S"	"BarkÜker jernbanest."	""	3157	""	""	        
